name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Karim Keïta #10,CB,2006,88,63,59,96,87,95,Real Madrid
Fernando Gago #10,CAM,2022,92,77,82,84,95,85,Bayern Munich
Daniel Alves #10,CM,2010,88,76,75,61,84,79,Bayern Munich
João Cancelo #10,RB,2014,88,70,65,94,75,78,Bayern Munich
Pedri #10,CAM,2014,82,81,85,70,81,78,AC Milan
Seydou Keïta #10,LB,2014,80,75,70,86,78,89,Napoli
Toby Alderweireld #10,GK,2022,79,49,44,99,79,92,Bayern Munich
Jorge Valdivia #10,CAM,2022,90,89,70,73,83,98,Chelsea
Maximiliano Rodríguez #10,CAM,2018,93,84,69,72,75,89,Chelsea
Luis Enrique #10,CDM,2006,93,91,69,73,96,84,Bayern Munich
Rui Patrício #10,RB,2022,76,78,51,89,93,94,Real Madrid
Éric Cantona #10,ST,2006,83,85,86,29,82,89,Inter Milan
Guido Rodriguez #10,CB,2018,80,77,60,85,84,78,Napoli
Benjamin Pavard #10,ST,2010,93,75,85,57,96,98,Napoli
Trevor Brooking #10,ST,2022,93,95,97,29,85,94,Real Madrid
Laurent Blanc #10,ST,2022,84,90,94,56,82,79,Manchester United
Mats Hummels #10,GK,2006,81,39,42,94,78,86,Juventus
Jackson Martinez #10,CAM,2010,80,87,75,78,84,98,Chelsea
Abedi Ayew #10,ST,2014,92,75,98,35,79,96,Juventus
Giorgian de Arrascaeta #10,LB,2006,84,68,49,85,92,78,Bayern Munich
Emmanuel Macron #10,LW,2006,86,86,83,32,87,97,Chelsea
Alvaro Morata #10,CDM,2022,89,86,73,83,91,91,Manchester United
Medhi Benatia #10,GK,2022,80,31,31,98,78,79,Real Madrid
Kingsley Coman #10,CM,2022,81,72,78,74,96,88,Liverpool
Yaya Touré #10,RB,2014,87,71,62,98,82,91,Barcelona
Kepa Arrizabalaga #10,RB,2014,89,67,62,98,84,97,Napoli
N'Golo Kante #10,RB,2022,88,80,63,85,75,84,Bayern Munich
Sandro #10,CM,2010,79,75,77,61,77,82,Manchester United
Jan Koller #10,CDM,2014,93,85,80,60,84,89,Inter Milan
Steven Pienaar #10,GK,2014,76,48,40,99,78,96,Arsenal
Sergei Rebrov #10,CB,2014,82,60,49,85,83,92,Juventus
Sander Westerveld #10,LW,2022,87,89,91,43,95,98,AC Milan
Alexis Mac Allister #10,RB,2010,76,65,53,97,98,95,Manchester United
Ghighlione Carlos #10,RB,2022,77,67,54,99,87,86,Bayern Munich
Ronaldinho Gaucho #10,RB,2014,87,66,49,90,90,82,Juventus
Pele #10,RB,2006,84,71,56,86,96,80,Bayern Munich
Vinícius Júnior #10,LB,2006,89,74,63,90,97,83,Inter Milan
Ivan Perisic #10,RB,2006,76,77,66,93,91,88,Arsenal
Marco Materazzi #10,LW,2014,83,81,94,48,96,84,Bayern Munich
Ronnie Whelan #10,CAM,2014,86,91,76,72,76,93,Bayern Munich
Mark van Bommel #10,CM,2010,94,77,88,74,96,83,Liverpool
Réduan Amrani #10,GK,2010,76,38,40,88,82,96,Chelsea
Nicolas Anelka #10,CAM,2010,84,88,83,78,80,83,Juventus
Julian Draxler #10,RB,2010,83,75,69,88,96,96,Bayern Munich
Mario Mandzukic #10,ST,2010,91,85,94,34,89,80,Bayern Munich
Júlio Cesar #10,CM,2022,85,71,81,82,75,85,Manchester United
Gio Simeone #10,CAM,2006,82,82,73,84,88,94,Paris SG
José Fonte #10,CAM,2006,86,82,69,84,85,84,Real Madrid
Franz Beckenbauer #10,ST,2014,83,85,90,52,91,92,Liverpool
Massimo Oddo #10,CAM,2006,91,89,81,79,94,86,Manchester United
Samir Nasri #10,CB,2010,79,75,51,90,83,88,Napoli
Cristian Romero #10,LW,2006,94,75,87,57,78,88,Arsenal
Curtis Jones #10,GK,2010,79,43,36,98,81,87,Arsenal
Cesar Azpilicueta #10,ST,2010,87,81,98,56,96,80,Bayern Munich
Gonzalo Jara #10,LW,2022,88,85,89,56,79,80,Paris SG
Inigo Martinez #10,CB,2022,88,63,69,99,96,80,Liverpool
João Pinto #10,CAM,2006,85,80,71,81,89,81,Arsenal
Nico Williams #10,LW,2018,88,91,95,25,81,90,Real Madrid
George Weah #10,RB,2014,84,63,47,89,95,88,AC Milan
Nery Pumpido #10,CDM,2006,86,79,68,82,78,95,Barcelona
Frederic Kanoute #10,CM,2018,86,72,86,66,77,88,Bayern Munich
Éder Militão #10,CDM,2014,87,72,81,80,85,96,AC Milan
Julián Montes #10,CB,2014,76,77,57,93,89,88,Napoli
Mohamed Aboutrika #10,GK,2010,73,42,33,99,92,87,Inter Milan
Boubakary Soumare #10,GK,2010,74,30,39,98,77,90,AC Milan
Teófilo Cubillas #10,CAM,2022,82,77,79,66,85,89,Chelsea
Julio Cesar #10,CAM,2006,90,84,79,67,82,78,Arsenal
Filippo Inzaghi #10,CM,2022,80,81,76,60,79,85,Manchester United
Mikaël Silvestre #10,RB,2006,76,76,66,90,87,89,Arsenal
Juan Mata #10,CM,2018,89,91,79,63,79,85,Barcelona
Emlyn Hughes #10,LB,2010,85,63,50,86,87,89,Juventus
Jordi Alba #10,ST,2006,89,80,82,40,77,87,AC Milan
Brad Friedel #10,RB,2006,79,79,53,86,87,79,Barcelona
Claudio Reyna #10,RB,2010,76,79,47,98,94,84,Bayern Munich
Nuno Gomes #10,CDM,2014,83,82,76,83,81,79,Barcelona
Stéphane Henchoz #10,RB,2006,86,73,69,91,96,80,Arsenal
Wim Kieft #10,GK,2022,77,52,42,95,94,88,Barcelona
Sasa Ilic #10,GK,2010,78,38,36,89,98,93,Manchester United
Carles Puyol #10,RB,2010,82,74,69,86,98,93,Juventus
Danilo Carrillo #10,CB,2014,80,80,52,97,76,78,Real Madrid
Rodrygo Goes #10,GK,2006,80,37,42,92,77,81,AC Milan
Alisson Becker #10,CM,2018,89,70,81,62,80,85,AC Milan
Jader Obrian #10,LW,2018,84,85,91,37,82,78,AC Milan
Marco Asensio #10,CDM,2022,83,82,85,78,78,97,Liverpool
Serhiy Rebrov #10,LB,2006,80,63,49,99,75,79,Juventus
John O'Shea #10,ST,2006,83,86,98,60,94,78,Manchester United
Alexis Sánchez #10,RB,2022,78,75,67,88,84,83,Bayern Munich
Angelos Charisteas #10,RB,2006,84,60,63,94,85,98,Arsenal
Nani #10,LW,2014,89,77,87,25,78,91,Juventus
Thibaut Courtois #10,RB,2010,86,77,50,93,94,91,Inter Milan
Lucas Hernandez #10,GK,2010,71,35,33,95,91,79,Paris SG
David Villa #10,CM,2018,81,81,67,85,84,94,Barcelona
Jaap Stam #10,LW,2018,91,89,85,43,94,94,Manchester United
Marcus Tutte #10,ST,2022,84,94,91,32,96,79,Napoli
Adriano #10,CDM,2022,78,84,85,68,98,90,Real Madrid
Wilfried Bony #10,CDM,2014,81,90,76,71,86,91,Arsenal
Mark Lawrenson #10,CM,2022,78,90,85,74,83,85,Arsenal
Ulreich Sven #10,LW,2014,94,83,89,59,97,94,Real Madrid
Hany Ramadan #10,CAM,2014,78,76,85,84,98,94,Liverpool
Marta #10,CDM,2014,94,72,72,70,77,78,Real Madrid
Oguchi Onyewu #10,CDM,2006,89,92,75,68,81,94,Inter Milan
Florian Thauvin #10,CDM,2006,81,91,70,71,94,91,Juventus
Ousmane Dembélé #10,CM,2010,91,74,81,70,85,90,Barcelona
Daniele De Rossi #10,LB,2014,75,67,69,87,94,86,Chelsea
Hulk #10,GK,2014,80,41,41,96,84,87,Barcelona
Rivaldo #10,LB,2010,79,67,69,87,88,93,Chelsea
Mario Gomez #10,LW,2022,86,91,97,52,75,81,Inter Milan
Gonzalo Higuaín #10,LB,2006,84,71,50,91,89,92,Paris SG
Alfredo Di Stéfano #10,CAM,2018,79,81,65,76,92,98,Paris SG
Sadio Mane #10,CM,2010,80,92,81,79,91,88,Manchester United
Martin Benitez #10,CDM,2018,88,91,87,65,85,90,Manchester United
Rúben Dias #10,CAM,2018,81,84,88,83,97,95,Paris SG
Mark Hughes #10,CM,2018,91,82,84,72,76,93,Napoli
Hernandez Hugo #10,CM,2014,79,79,72,66,91,79,Real Madrid
Florian Neuhaus #10,RB,2018,75,69,66,93,79,93,Real Madrid
Gigi Donnarumma #10,CB,2018,80,72,53,85,93,96,Inter Milan
Aymeric Laporte #10,CAM,2006,86,91,77,81,78,83,Juventus
Mauro Camoranesi #10,ST,2014,84,87,96,50,95,91,Inter Milan
Vilson Vilela #10,GK,2006,80,36,27,98,95,97,Arsenal
Acuña Marcos #10,CDM,2006,80,70,87,66,97,81,Chelsea
Shay Given #10,ST,2018,96,89,87,28,91,81,Liverpool
Mason Mount #10,ST,2006,87,93,82,47,80,85,Arsenal
John Terry #10,RB,2006,86,69,58,95,93,78,Paris SG
Diego Forlan #10,CDM,2014,83,91,72,63,88,89,Inter Milan
Macoumba Kandji #10,LW,2006,96,83,92,50,93,89,Arsenal
Wesley Sneijder #10,CAM,2022,90,87,88,77,88,89,Paris SG
Jay DeMerit #10,LW,2022,84,77,89,50,92,81,Inter Milan
David Trezeguet #10,RB,2006,82,75,49,90,79,92,Manchester United
Samuel Umtiti #10,ST,2010,93,87,86,31,90,80,Liverpool
Wes Brown #10,LW,2006,84,84,87,47,89,97,Juventus
Blaise Matuidi #10,LW,2010,84,85,93,56,87,84,Paris SG
Isco Alarcon #10,CB,2014,84,66,67,87,82,94,Napoli
Manuel Neuer #10,RB,2010,81,72,63,85,89,91,AC Milan
Jesus Navas #10,LB,2006,78,68,55,88,82,78,Napoli
Franck Ribéry #10,CAM,2010,79,83,78,81,77,80,Inter Milan
Raúl González #10,CDM,2010,90,87,66,65,86,96,Liverpool
Ferran Torres #10,CDM,2022,85,85,71,77,80,85,Barcelona
William Carvalho #10,ST,2022,94,89,86,35,81,93,Bayern Munich
Enzo Fernandez #10,CM,2010,93,89,86,83,76,78,Manchester United
Roger Milla #10,GK,2010,73,45,20,97,82,84,Arsenal
Giancarlo Antognoni #10,CAM,2018,88,85,88,77,89,81,Barcelona
Marko Milic #10,CDM,2010,81,85,70,79,85,85,Manchester United
Patrick Vieira #10,LB,2006,86,60,45,87,76,82,Inter Milan
William Gallas #10,RB,2006,83,69,68,93,94,78,Liverpool
Dayot Upamecano #10,CB,2010,78,67,68,93,96,89,Bayern Munich
Lucas Hernández #10,LW,2018,87,93,83,39,85,81,AC Milan
Oscar #10,LB,2010,84,74,51,90,79,89,Real Madrid
Vincent Kompany #10,LW,2014,89,87,85,43,77,97,Bayern Munich
Djibril Cissé #10,LB,2006,84,66,46,98,86,86,Arsenal
Diego Forlán #10,CDM,2022,89,84,72,72,81,83,Real Madrid
Sergio Batista #10,CM,2022,79,74,87,69,84,82,Napoli
Andrea Pirlo #10,LB,2018,88,76,51,92,75,79,Arsenal
Pepe #10,ST,2018,90,77,90,33,92,96,Bayern Munich
Dedryck Boyata #10,LB,2022,84,75,61,94,84,84,Juventus
Giorgio Chiellini #10,GK,2014,79,50,44,98,95,92,Inter Milan
Victor Valdés #10,CDM,2018,82,74,71,73,92,81,Barcelona
Ronaldo Nazário #10,LW,2014,93,81,85,58,76,94,Real Madrid
Steve Mandanda #10,GK,2022,70,35,28,91,88,80,Manchester United
Karl-Heinz Rummenigge #10,GK,2010,75,36,38,92,86,87,Napoli
Kevin Keegan #10,GK,2006,71,44,31,95,95,80,Juventus
Naohiro Takahara #10,CAM,2022,78,79,83,84,77,96,Real Madrid
Domingos Duarte #10,CM,2006,78,82,72,81,93,89,Real Madrid
Pau Torres #10,LB,2022,82,64,59,91,77,87,Bayern Munich
Garrincha #10,LB,2010,87,74,45,85,82,78,Manchester United
David Luiz #10,RB,2022,75,74,47,85,83,94,Paris SG
Francesco Totti #10,CB,2014,86,62,48,88,87,95,Chelsea
Jerome Boateng #10,RB,2010,77,76,57,99,86,80,Real Madrid
Ederson Moraes #10,LW,2022,90,88,87,50,94,92,AC Milan
Fabrice Barthez #10,ST,2014,82,88,85,47,76,83,Real Madrid
Sergio Ramos #10,LW,2010,94,82,84,27,78,93,Juventus
Hatem Ben Arfa #10,CM,2014,84,72,81,76,87,83,Inter Milan
Roberto Ayala #10,LB,2014,82,78,50,99,94,83,Juventus
Lionel Messi #10,CAM,2022,78,70,77,62,92,90,Paris SG
Damiano Doni #10,CAM,2018,78,78,74,83,98,93,Napoli
Emiliano Martínez #10,CB,2014,90,76,69,90,98,91,Napoli
Robinho #10,LW,2006,96,80,88,33,82,86,Arsenal
Rio Ferdinand #10,ST,2006,88,86,93,25,95,84,Bayern Munich
Ahmed Hassan #10,LW,2010,95,92,84,41,92,95,Juventus
Stan Collymore #10,GK,2022,77,39,35,92,88,81,Inter Milan
Gabriel Jesus #10,CAM,2010,86,85,85,62,87,83,Real Madrid
Stephan Henchoz #10,LW,2006,82,85,85,59,77,89,Liverpool
Phil Neville #10,CAM,2010,84,80,80,74,94,80,Bayern Munich
Xavi Hernandez #10,CM,2018,78,85,75,62,80,78,Bayern Munich
Eusebio #10,LB,2006,90,62,70,89,85,90,Napoli
João Félix #10,RB,2010,78,63,54,97,92,93,Liverpool
Joao Cancelo #10,CB,2006,90,62,53,85,84,78,Real Madrid
Rui Costa #10,LW,2022,95,87,86,49,78,93,Juventus
Barry Davies #10,GK,2010,72,34,31,94,94,79,Paris SG
Trent Alexander-Arnold #10,LW,2006,84,80,91,53,90,87,Chelsea
Roy Keane #10,RB,2010,75,64,59,90,88,90,Paris SG
Eric Cantona #10,LW,2014,96,81,82,52,95,88,Chelsea
Fernando Torres #10,CM,2018,89,74,67,77,76,83,Liverpool
Aurelien Tchouameni #10,RB,2018,89,61,57,95,97,78,Real Madrid
Dennis Bergkamp #10,GK,2014,77,49,31,93,75,79,AC Milan
Sergio Agüero #10,CM,2022,89,82,73,81,86,94,Inter Milan
Ruben Dias #10,CM,2006,89,82,84,70,83,87,Barcelona
Giacinto Facchetti #10,CDM,2014,88,71,68,70,90,83,Juventus
Philippe Coutinho #10,CDM,2006,81,73,78,66,79,88,Paris SG
Michu #10,GK,2022,80,53,29,98,94,88,Real Madrid
Ray Clemence #10,LB,2022,85,67,59,88,95,82,Chelsea
Ronaldinho Gaúcho #10,GK,2010,78,31,23,90,90,98,Paris SG
Nicolás Otamendi #10,ST,2006,82,91,87,53,94,81,Juventus
Felix Götze #10,CB,2006,84,66,63,86,85,97,Arsenal
Leroy Sané #10,CAM,2018,88,76,83,81,78,98,Paris SG
Robbie Keane #10,CB,2018,81,75,70,95,79,84,Juventus
Aleksandar Kolarov #10,CM,2010,86,81,80,66,93,88,Barcelona
Thiago Silva #10,CAM,2006,94,86,71,80,87,90,Manchester United
Xavi Hernández #10,ST,2010,91,92,82,25,89,92,Barcelona
Bastian Schweinsteiger #10,CM,2018,88,70,75,67,91,91,Manchester United
Juan Riquelme #10,ST,2018,90,86,87,47,93,81,AC Milan
Youri Djorkaeff #10,CM,2010,86,85,65,81,91,91,Real Madrid
Essam El-Hadary #10,CB,2006,81,68,50,97,94,89,Manchester United
Alan Hansen #10,LW,2022,84,87,93,27,95,92,Chelsea
Holger Badstuber #10,RB,2014,81,63,45,95,82,95,Napoli
Cafu #10,LW,2018,96,93,84,28,90,78,Real Madrid
Carlos Tévez #10,CDM,2014,88,89,79,83,85,83,Napoli
Nélson Semedo #10,CDM,2022,90,77,79,61,97,96,Chelsea
Jérôme Boateng #10,ST,2006,83,92,86,56,95,92,Barcelona
Luka Modrić #10,ST,2018,96,82,91,57,77,92,Juventus
Leon Goretzka #10,CDM,2006,82,92,75,77,84,97,Napoli
Robert Pires #10,ST,2018,89,80,92,45,77,89,Chelsea
Philipp Lahm #10,CDM,2022,82,91,77,68,89,79,Bayern Munich
David de Gea #10,ST,2022,89,93,87,52,98,91,Manchester United
Youri Tielemans #10,CDM,2018,90,70,88,83,86,96,Arsenal
Sepp Maier #10,CDM,2018,83,77,85,65,90,92,Arsenal
Julian Alvarez #10,CM,2018,83,81,76,67,76,89,Juventus
Gonzalo Montiel #10,ST,2006,86,75,82,39,85,83,Real Madrid
Sandro Mazzola #10,CDM,2010,88,79,86,81,91,94,Manchester United
Özil Mesut #10,CDM,2018,92,90,65,83,75,96,AC Milan
Álvaro Morata #10,RB,2022,82,78,60,85,84,81,Real Madrid
David Silva #10,GK,2014,80,30,37,99,94,92,Chelsea
Gökhan Inler #10,CDM,2010,84,76,82,85,95,78,Arsenal
Alphonso Davies #10,LW,2010,88,88,85,40,97,93,Liverpool
Luis Fernando Muriel #10,CB,2022,83,76,56,93,89,78,Manchester United
Aurélien Tchouaméni #10,CDM,2022,89,90,81,76,84,89,Liverpool
Petr Čech #10,CAM,2014,86,75,84,66,92,97,Arsenal
Shinji Ono #10,CM,2006,85,82,68,73,91,91,Chelsea
Alexis Sanchez #10,CAM,2022,82,92,73,69,81,93,Liverpool
Yuri Zhirkov #10,ST,2010,87,80,88,40,75,94,Arsenal
Hennes Weisweiler #10,CM,2006,79,80,73,61,78,80,Manchester United
Gilberto Silva #10,GK,2018,73,43,44,99,85,97,Inter Milan
Berti Vogts #10,CM,2018,93,79,65,66,90,88,Inter Milan
Petr Cech #10,LW,2018,96,77,87,56,89,96,Chelsea
Douglas Costa #10,LB,2022,90,61,57,90,80,88,Juventus
Marcelo #10,ST,2010,84,85,83,57,83,92,Inter Milan
Rojas Marcos #10,LW,2014,86,89,86,32,91,89,Paris SG
Lucio #10,CAM,2022,90,88,70,81,82,91,Arsenal
Silvain Wiltord #10,GK,2010,78,33,35,98,83,81,Paris SG
Frank Rijkaard #10,LB,2022,88,68,51,94,76,98,Barcelona
Casemiro #10,ST,2018,88,89,88,57,82,95,Barcelona
Edinson Cavani #10,ST,2006,87,83,91,46,89,78,Liverpool
Kostas Katsouranis #10,ST,2022,96,75,85,40,94,96,Paris SG
Deco #10,CDM,2018,89,85,78,64,81,91,Liverpool
Ilkay Gundogan #10,LW,2010,92,76,85,27,77,80,Real Madrid
Roberto Rivelino #10,CDM,2014,81,77,81,84,78,91,Liverpool
Paolo Maldini #10,CAM,2014,78,79,75,85,83,83,Juventus
Ézequiel Garay #10,CDM,2014,79,85,80,82,91,83,Liverpool
Virgil van Dijk #10,ST,2022,82,91,92,34,76,81,Arsenal
Bernardo Silva #10,ST,2022,82,80,89,36,79,96,AC Milan
Liliam Thuram #10,LB,2022,83,80,52,98,77,78,Chelsea
James Milner #10,CM,2014,79,70,80,77,82,79,Liverpool
Roman Shirokov #10,CB,2010,80,70,49,86,76,82,Bayern Munich
Oleg Blokhin #10,GK,2018,73,42,37,96,96,83,Real Madrid
Arne Friedrich #10,CM,2014,79,80,84,65,81,84,Manchester United
Iker Casillas #10,CDM,2022,89,83,84,65,91,91,Manchester United
Joan Capdevila #10,ST,2014,90,86,89,34,94,82,Manchester United
Steven Gerrard #10,RB,2010,83,65,52,98,81,94,Inter Milan
Jiří Krejčí #10,CDM,2022,89,77,87,77,76,93,Chelsea
Carlos Bocanegra #10,RB,2014,90,68,66,89,75,95,Barcelona
John Wark #10,CAM,2014,89,74,73,64,80,81,Chelsea
Mesut Özil #10,ST,2014,87,85,96,44,86,79,Liverpool
Riyad Mahrez #10,CB,2014,83,71,49,98,79,78,Inter Milan
Jan Vertonghen #10,CB,2010,88,67,66,91,80,82,Juventus
Andrés Iniesta #10,CDM,2022,88,77,87,72,98,95,Arsenal
Anatoliy Kanischev #10,CM,2014,86,76,77,82,83,86,Barcelona
Reece James #10,CDM,2014,87,90,70,70,86,92,Liverpool
Makoto Hasebe #10,LW,2018,90,89,96,31,81,78,AC Milan
Zinedine Zidane #10,CDM,2018,91,74,74,73,87,93,Juventus
Rafael Borre #10,CAM,2006,91,79,74,84,77,90,Real Madrid
Ivan Varadin #10,CAM,2010,79,90,68,83,81,88,Liverpool
Dimitri Alenichev #10,CAM,2014,79,72,76,81,81,78,Bayern Munich
Roberto Carlos #10,GK,2010,78,51,24,90,89,82,Bayern Munich
Joel Alarcon #10,CAM,2006,91,83,67,65,85,91,Manchester United
Gianluca Zambrotta #10,CB,2018,79,73,52,92,81,83,Real Madrid
Ederson #10,LW,2006,93,89,94,46,81,82,Liverpool
Moisés Caicedo #10,CAM,2022,82,70,83,75,87,86,Bayern Munich
Claude Makélélé #10,CM,2010,94,84,71,71,76,98,Inter Milan
Ferenc Puskás #10,ST,2018,94,84,88,44,95,93,Bayern Munich
Joao Mario #10,RB,2018,85,64,58,86,85,91,Napoli
Andrés Iniesta Luján #10,RB,2014,85,62,47,85,81,86,Paris SG
Lev Yashin #10,CAM,2014,79,81,77,62,89,96,Barcelona
Sergio Peña #10,CM,2018,90,71,80,63,93,91,Juventus
Sergio Aguero #10,RB,2018,80,68,45,92,96,86,Napoli
Pascal Groß #10,CAM,2022,78,83,75,68,76,93,Inter Milan
Andy Cole #10,ST,2010,82,80,98,56,90,98,Arsenal
Jorge Valdano #10,RB,2018,82,73,56,94,92,84,Bayern Munich
Willy Sagnol #10,RB,2022,88,60,55,89,80,90,Inter Milan
Tagliafico Nicolás #10,ST,2018,83,87,97,48,92,80,Napoli
Juan Foyth #10,ST,2014,89,89,95,48,98,93,Juventus
Luis Garcia #10,CAM,2014,90,88,87,83,93,86,Real Madrid
Dani Alves #10,CDM,2006,81,75,76,70,79,88,Manchester United
Dejan Stankovic #10,LW,2014,89,76,88,34,86,95,Juventus
Valeriy Lobanovskyi #10,CM,2022,87,78,83,80,85,81,Liverpool
Ibarra Jairo #10,LB,2006,83,64,65,86,79,87,Real Madrid
Ronald de Boer #10,CB,2006,79,60,60,98,96,88,Napoli
Fabinho #10,CM,2014,81,85,71,63,85,85,Liverpool
Peter Shilton #10,ST,2010,90,90,96,52,84,78,Paris SG
Sadio Mané #10,CM,2006,88,76,78,70,97,79,AC Milan
Graeme Souness #10,GK,2006,78,34,20,93,90,86,Inter Milan
Diego Maradona #10,LW,2018,90,83,94,37,81,89,Chelsea
Nacho Fernández #10,CM,2010,92,70,80,73,79,85,Arsenal
Paulo Dybala #10,CM,2014,87,78,85,81,77,98,Juventus
Sami Nasri #10,LW,2022,83,87,82,58,98,95,Barcelona
Neymar Jr #10,CAM,2006,80,90,66,74,95,85,Bayern Munich
Paul Scholes #10,RB,2014,84,71,59,92,83,95,Napoli
Guido Rodríguez #10,GK,2006,79,33,40,88,79,93,Arsenal
Gianluigi Buffon #10,LB,2006,79,76,70,85,87,92,Chelsea
Neymar #10,LW,2022,93,93,86,42,89,88,Liverpool
Andriy Shevchenko #10,ST,2010,86,85,94,27,98,93,Chelsea
Granit Xhaka #10,CDM,2006,93,85,83,66,98,87,Inter Milan
N'Golo Kanté #10,CM,2014,78,87,77,75,86,89,AC Milan
Yasuhito Endo #10,CB,2022,78,72,65,86,83,84,Liverpool
Stelios Malezas #10,CDM,2014,94,75,73,64,88,97,Paris SG
Michael Owen #10,LB,2022,78,69,64,86,83,97,Barcelona
Luis Diaz #10,CAM,2006,78,88,76,67,93,93,Juventus
Maicon #10,ST,2010,85,93,88,46,79,86,Bayern Munich
Ivan Rakitic #10,CDM,2022,81,91,71,65,86,89,Real Madrid
Jackie Charlton #10,CAM,2014,92,90,77,68,82,88,Juventus
Stéphane Guivarc'h #10,CB,2018,82,76,57,96,81,85,Manchester United
Pablo Sarabia #10,CDM,2014,85,75,82,62,91,82,Real Madrid
Nemanja Vidic #10,CM,2022,89,91,84,74,76,98,AC Milan
Xavi Simons #10,CM,2006,84,83,69,72,76,80,Arsenal
Ian Callaghan #10,CAM,2014,78,89,65,63,79,95,Real Madrid
Adriano Correia #10,RB,2022,86,60,45,91,75,98,Paris SG
Mateja Kežman #10,RB,2014,85,75,66,99,88,84,Chelsea
Olivier Giroud #10,CDM,2014,91,79,69,78,76,84,Real Madrid
Lúcio #10,GK,2006,81,33,31,99,82,96,Juventus
Franco Baresi #10,LB,2022,80,68,51,92,87,83,Inter Milan
Gio de Arrascaeta #10,LB,2010,82,73,59,89,86,97,Inter Milan
Pedro #10,CDM,2022,82,74,85,77,81,80,AC Milan
Karel Poborský #10,CB,2014,86,69,63,95,75,86,Chelsea
Arturo Vidal #10,CB,2022,86,73,56,92,77,78,Manchester United
Srdjan Babić #10,CM,2014,82,82,69,64,96,80,Manchester United
Peter Schmeichel #10,GK,2010,71,34,41,88,95,82,Inter Milan
Jay-Jay Okocha #10,CB,2018,87,64,68,98,84,93,Liverpool
Gerard Piqué #10,ST,2006,87,79,83,26,77,84,Real Madrid
André Schürrle #10,RB,2006,75,75,68,95,94,95,Liverpool
Johan Cruyff #10,CB,2018,78,66,53,85,79,83,Manchester United
Paul Pogba #10,CB,2010,78,77,47,90,75,87,Paris SG
Gianni Rivera #10,CDM,2006,93,77,77,72,96,79,Arsenal
Juan Cuadrado #10,RB,2018,80,63,67,90,91,80,Juventus
Helder Postiga #10,LB,2006,80,66,53,96,76,87,Inter Milan
Christoph Kramer #10,CM,2014,93,77,87,83,76,84,Juventus
Hidetoshi Nakata #10,RB,2014,76,73,69,90,87,95,Napoli
Rafael van der Vaart #10,CAM,2018,81,75,75,78,81,85,Juventus
Nicolas Otamendi #10,CAM,2022,88,77,71,62,84,86,Real Madrid
Sokratis #10,CM,2018,94,75,68,66,94,94,Paris SG
Fred #10,CM,2010,88,72,74,73,75,93,AC Milan
Leandro Paredes #10,CB,2022,82,61,50,91,86,93,Liverpool
Gerard Pique #10,LB,2018,81,60,49,97,78,84,Bayern Munich
Seydou Doumbia #10,CM,2006,90,90,86,71,94,91,Juventus
Fabio Cannavaro #10,ST,2006,93,88,98,34,93,90,Barcelona
Igor Akinfeev #10,CB,2018,75,75,60,91,83,81,Bayern Munich
Yuriel Celi #10,CB,2022,87,66,45,96,77,92,Arsenal
Stéphane Charbonnier #10,CAM,2010,91,77,80,78,84,94,Real Madrid
Benedikt Höwedes #10,CAM,2022,79,83,87,60,75,88,Liverpool
Ronaldinho #10,LW,2014,87,79,82,38,86,81,Inter Milan
Vinicius Jr #10,GK,2010,77,32,33,91,79,84,Bayern Munich
Nahuel Molina #10,CB,2006,90,64,54,90,85,95,Bayern Munich
Ronaldo #10,CAM,2018,85,77,87,62,75,97,Manchester United
Álvaro Arbeloa #10,CAM,2022,80,73,69,65,82,96,Juventus
Julián Álvarez #10,CB,2022,80,68,48,94,96,84,Napoli
Giorgios Karagounis #10,CDM,2014,89,87,87,78,77,79,Juventus
Juan Fernando Quintero #10,CDM,2022,94,70,74,62,76,97,Inter Milan
Antoine Griezmann #10,GK,2018,78,37,20,97,77,98,Real Madrid
Abedi Pelé #10,CM,2018,92,80,87,60,77,81,AC Milan
Lilian Thuram #10,LW,2006,93,85,96,25,76,79,Paris SG
Andy Robertson #10,LW,2014,86,88,95,47,77,97,Bayern Munich
Ruben Riquelme #10,LW,2022,95,83,89,31,81,79,Paris SG
Salif Keita #10,ST,2006,91,85,89,34,82,78,Napoli
Xherdan Shaqiri #10,LW,2022,82,88,83,52,79,91,Juventus
Juan Pablo Sorin #10,CAM,2018,87,92,81,69,96,91,Liverpool
Patrice Evra #10,GK,2014,77,39,23,91,75,90,Bayern Munich
Savo Milosevic #10,CB,2006,80,76,53,87,93,88,Chelsea
Pantelis Kafes #10,CDM,2010,81,73,71,76,87,97,Bayern Munich
Gonçalo Inácio #10,CAM,2006,92,86,68,79,96,79,Manchester United
Mikael Silvestre #10,GK,2022,80,37,38,93,77,82,Bayern Munich
Ben Chilwell #10,LW,2022,96,77,95,34,76,85,Chelsea
Sergio Busquets #10,RB,2006,87,66,48,87,79,98,AC Milan
Vieira Patrick #10,LB,2022,76,65,65,99,80,97,Liverpool
González Higuaín #10,CM,2010,93,82,73,78,94,94,Liverpool
Lisandro Martinez #10,LW,2018,85,94,95,60,88,84,Manchester United
Alex Valdivia #10,CM,2010,83,73,84,71,83,95,Inter Milan
Jan Krejčí #10,CB,2018,78,71,45,89,78,94,AC Milan
