name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Jonathan Calleri #9,CAM,2018,81,85,76,71,77,84,Arsenal
Mateja Kežman #9,LB,2018,90,61,47,97,97,91,Manchester United
Claude Makele #9,CM,2010,94,80,67,63,90,92,Barcelona
Bojan Djordjic #9,CB,2014,75,71,54,92,89,82,Arsenal
Abedi Pelé #9,ST,2006,84,83,88,32,88,82,AC Milan
Lopes Anthony #9,LB,2006,87,62,54,88,86,87,Inter Milan
Ferran Torres #9,CDM,2010,92,71,87,82,93,96,AC Milan
Ferenc Puskás #9,ST,2022,94,86,96,45,88,88,AC Milan
Luis Nani #9,GK,2006,77,44,32,99,95,86,Real Madrid
Seydou Doumbia #9,CDM,2022,94,87,74,74,86,93,Arsenal
Sergio Romero #9,LW,2022,93,75,86,44,82,87,Paris SG
Leandro Paredes #9,LW,2014,88,79,88,55,95,80,Real Madrid
Stéphane Charbonnier #9,CB,2014,76,69,56,90,81,95,Juventus
Manuel Neuer #9,LW,2010,89,92,93,33,86,87,Liverpool
Claude Makélélé #9,CAM,2014,87,88,71,69,83,95,Arsenal
Alejandro Balde #9,CM,2014,78,81,82,83,81,93,Paris SG
Romário Baldé #9,ST,2014,94,77,90,36,89,94,Barcelona
Álvaro Morata #9,CM,2022,79,82,68,79,92,86,Napoli
Franck Ribery #9,LW,2022,96,79,98,27,81,88,Bayern Munich
Uli Hoeness #9,CAM,2010,78,92,85,81,80,97,Paris SG
Javier Mascherano #9,CM,2010,89,70,69,61,90,87,Liverpool
Sandro #9,ST,2022,84,81,91,48,94,79,Manchester United
Jorge Valdano #9,GK,2010,71,48,20,92,89,86,Paris SG
Guido Rodríguez #9,CDM,2022,93,80,88,85,77,83,Barcelona
Srdjan Babić #9,CM,2018,82,83,79,82,90,79,Arsenal
Ibarra Jairo #9,CAM,2018,93,85,67,63,90,95,Manchester United
Júlio Cesar #9,CDM,2022,79,79,70,68,83,81,Liverpool
Jay DeMerit #9,CM,2006,88,79,78,81,91,81,Napoli
David Trezeguet #9,CM,2022,91,81,72,84,79,90,Liverpool
Pantelis Kafes #9,LW,2006,90,95,93,31,76,89,Napoli
Blaise Matuidi #9,CDM,2014,94,82,71,61,79,86,Bayern Munich
Gonzalo Higuaín #9,CM,2014,92,70,78,67,94,92,Real Madrid
Álvaro Arbeloa #9,RB,2018,80,62,52,87,91,79,Arsenal
Samuel Eto'o #9,CB,2014,78,78,46,86,85,90,Liverpool
William Carvalho #9,GK,2010,75,42,38,88,91,97,Liverpool
Andrey Arshavin #9,GK,2018,76,51,40,91,75,92,Juventus
Maximiliano Rodríguez #9,ST,2006,92,86,98,26,81,81,Chelsea
Peter Beardsley #9,CAM,2022,87,70,76,82,78,87,Juventus
Seydou Keïta #9,CM,2014,79,77,74,75,87,78,Barcelona
Steve McManaman #9,ST,2010,88,94,89,40,94,96,Chelsea
William Gallas #9,ST,2018,82,82,85,27,90,80,Bayern Munich
Ousmane Dembélé #9,RB,2018,87,61,57,97,78,91,Chelsea
Emiliano Martínez #9,CDM,2006,90,76,70,64,95,90,Arsenal
Hulk #9,ST,2014,86,85,94,30,87,83,Chelsea
Bruno Guimaraes #9,CB,2010,87,77,47,85,95,79,Arsenal
Pele #9,GK,2018,72,35,40,94,92,89,Manchester United
Mohamed Salah #9,LW,2022,88,89,93,36,96,95,Liverpool
Adriano #9,CDM,2014,93,87,88,74,80,90,Barcelona
Dani Alves #9,CAM,2006,93,91,86,62,87,94,Manchester United
Massimo Oddo #9,CAM,2014,84,88,74,68,79,92,Napoli
Quinton Fortune #9,CM,2022,86,85,69,73,93,92,Inter Milan
Javi Martinez #9,RB,2014,76,64,56,86,75,93,Manchester United
Yoann Gourcuff #9,CM,2018,82,72,72,82,87,85,Napoli
Edinson Cavani #9,LW,2018,86,75,97,55,92,83,Bayern Munich
André Schürrle #9,CAM,2014,87,82,79,66,76,82,Chelsea
Zinédine Zidane #9,RB,2010,82,79,54,87,87,78,Inter Milan
Dennis Bergkamp #9,CB,2010,86,78,70,98,95,83,Juventus
Stéphane Henchoz #9,ST,2022,84,82,95,59,91,97,Liverpool
Joel Matip #9,CM,2014,87,78,69,63,98,88,Chelsea
Ruud Gullit #9,RB,2022,77,61,49,94,84,78,Manchester United
Aleksandar Kolarov #9,LB,2014,87,69,68,99,88,80,Manchester United
Gerd Müller #9,CDM,2006,84,83,82,70,87,84,Paris SG
Lúcio #9,CM,2006,91,82,88,76,75,78,Paris SG
Shay Given #9,CM,2010,82,73,85,60,77,78,Inter Milan
Xavi Simons #9,CM,2018,83,72,81,62,96,93,Arsenal
Leroy Sané #9,CAM,2018,89,73,86,76,89,94,Bayern Munich
Réduan Amrani #9,CB,2010,81,77,46,96,94,83,Napoli
Ahmed Hassan #9,GK,2018,77,51,38,89,92,87,Napoli
Paul Breitner #9,ST,2014,88,95,97,47,92,88,AC Milan
Aymeric Laporte #9,CAM,2018,79,79,73,67,86,92,Arsenal
Sepp Maier #9,CDM,2006,86,90,73,65,87,92,Real Madrid
Mario Gomez #9,LB,2006,77,73,57,92,82,93,Barcelona
Cristiano Ronaldo #9,CM,2022,78,82,86,64,79,90,Barcelona
Karl-Heinz Rummenigge #9,RB,2022,86,60,65,95,82,88,Paris SG
Ian Callaghan #9,ST,2022,83,78,97,41,79,81,Manchester United
Johan Neeskens #9,CAM,2022,92,90,82,85,84,89,Liverpool
Aurelien Tchouameni #9,CDM,2022,85,81,84,70,80,78,Chelsea
Florian Thauvin #9,LB,2018,76,77,67,97,98,78,Liverpool
Ronaldo #9,RB,2018,84,79,51,86,79,86,Manchester United
Jimmy Greaves #9,CB,2018,87,69,59,96,75,78,Liverpool
Julián Álvarez #9,ST,2018,84,75,90,60,78,92,Arsenal
Bernardo Silva #9,CM,2010,79,88,73,83,88,81,Inter Milan
Kenny Dalglish #9,RB,2014,81,78,59,91,83,90,Chelsea
Silvain Wiltord #9,LW,2018,96,91,87,39,76,78,Juventus
Agustin Fontana #9,CB,2006,77,65,67,95,96,81,Bayern Munich
Juan Fernando Quintero #9,CDM,2006,92,85,83,70,82,93,Real Madrid
Maradona Diego #9,CAM,2006,84,79,69,66,95,97,Barcelona
Jader Obrian #9,GK,2010,75,38,32,98,97,84,AC Milan
Damiano Doni #9,CDM,2006,94,81,72,61,96,93,AC Milan
Therry Henry #9,CM,2006,94,88,67,85,77,95,Barcelona
Xherdan Shaqiri #9,CM,2014,80,78,75,76,88,91,Arsenal
Darko Kovacevic #9,LW,2014,92,79,82,35,79,78,Chelsea
José Fonte #9,RB,2006,90,78,60,86,84,91,Napoli
Mikaël Silvestre #9,CB,2022,77,61,68,90,77,80,Real Madrid
Milla Roger #9,ST,2018,94,76,84,27,86,84,AC Milan
Gonzalo Montiel #9,CAM,2018,84,84,84,64,83,85,Barcelona
Sylvain Wiltord #9,CDM,2010,85,83,85,66,85,96,Paris SG
David Silva #9,GK,2010,78,40,21,99,79,86,Real Madrid
Özil Mesut #9,CAM,2022,88,86,78,62,91,89,Inter Milan
João Félix #9,LW,2022,93,76,85,42,75,95,Barcelona
Neymar #9,ST,2006,94,89,90,54,75,85,Juventus
Renan Lodi #9,CM,2010,80,76,71,84,98,96,Juventus
Marquinhos #9,CM,2010,79,75,87,62,78,84,Juventus
Danilo #9,ST,2010,86,78,91,46,85,92,Liverpool
Romário #9,CDM,2006,88,91,74,75,91,86,AC Milan
Rúben Neves #9,CB,2010,85,69,50,94,82,91,Juventus
Diego Maradona #9,CDM,2006,94,86,74,70,78,98,Arsenal
Robert Lewandowski #9,GK,2006,72,46,37,94,86,94,Paris SG
Joshua Kimmich #9,LB,2006,82,73,67,99,93,78,Chelsea
Paolo Maldini #9,CDM,2010,81,75,78,81,87,81,Chelsea
Ismaël Bangoura #9,CM,2006,89,75,76,61,79,83,Juventus
Acuña Marcos #9,CM,2010,78,87,82,60,90,86,Real Madrid
Jesús Navas #9,CM,2018,82,78,73,79,82,97,Paris SG
González Higuaín #9,LW,2006,82,95,98,47,75,82,Arsenal
Alexis Sánchez #9,CB,2014,75,69,65,92,96,85,Inter Milan
Eden Hazard #9,ST,2010,85,82,82,49,85,82,Real Madrid
Paul Pogba #9,LW,2022,93,86,93,48,79,90,Napoli
Carlos Bocanegra #9,ST,2006,90,95,91,57,95,80,Napoli
Shinji Ono #9,LW,2018,91,82,86,29,77,86,Paris SG
Inigo Martinez #9,CAM,2014,90,79,81,77,80,97,Real Madrid
José Manuel Reina #9,CAM,2006,90,76,87,71,86,89,Juventus
Ricky Alvarez #9,CAM,2022,91,90,70,85,94,93,Liverpool
Yaya Touré #9,RB,2006,76,70,67,95,87,97,Napoli
Lisandro Martinez #9,CB,2018,81,73,53,92,90,83,Barcelona
Marco van Basten #9,CDM,2018,92,89,87,78,76,94,Napoli
Bacary Sagna #9,CDM,2014,93,81,85,63,83,87,Napoli
Luis Garcia #9,LB,2006,87,72,65,92,75,78,Real Madrid
Cafu #9,CB,2018,81,63,66,91,94,98,Inter Milan
Rodri #9,CB,2022,81,80,69,87,78,90,Napoli
Diego Forlán #9,CDM,2018,85,91,67,77,84,92,Real Madrid
Antoine Griezmann #9,GK,2010,75,46,32,97,83,91,AC Milan
Nemanja Matić #9,GK,2010,72,51,35,98,76,90,Napoli
Peter Crouch #9,CB,2022,87,79,45,86,88,86,Manchester United
Mateja Kezman #9,RB,2010,77,62,54,97,87,95,Napoli
Mathieu Valbuena #9,CAM,2010,90,74,84,80,96,78,Chelsea
Gabriel Jesus #9,CM,2018,79,85,75,66,88,81,Real Madrid
David Villa #9,RB,2022,79,76,51,95,97,79,Chelsea
Helder Postiga #9,CAM,2010,89,80,88,70,83,88,Napoli
Sadio Mane #9,CDM,2010,88,79,65,60,82,89,AC Milan
Graeme Souness #9,CAM,2010,83,72,67,60,91,82,Liverpool
Filippo Inzaghi #9,GK,2014,72,46,20,92,92,96,Inter Milan
Per Mertesacker #9,CAM,2006,93,77,86,69,90,93,Manchester United
Rúben Dias #9,RB,2014,80,67,56,87,76,95,Bayern Munich
Ronald de Boer #9,CDM,2006,90,82,88,74,78,95,Real Madrid
Marco Materazzi #9,CDM,2018,81,70,73,78,76,98,Napoli
Sasa Ilic #9,CM,2006,89,75,70,76,86,79,Real Madrid
Gio Simeone #9,CM,2018,91,79,70,61,78,94,AC Milan
Jose Manuel Reina #9,LB,2010,82,75,48,90,90,80,Bayern Munich
Ever Banega #9,CAM,2010,80,72,84,71,83,82,Inter Milan
Jiří Krejčí #9,LW,2018,87,75,97,59,78,80,Chelsea
Petr Čech #9,CM,2006,86,73,78,76,84,88,Arsenal
Stanley Matthews #9,RB,2006,77,73,51,90,87,82,Napoli
Samir Nasri #9,RB,2006,87,71,48,88,85,91,Inter Milan
Ronnie Whelan #9,CDM,2014,82,90,77,71,86,87,Inter Milan
Ray Clemence #9,RB,2022,79,71,68,99,79,87,Chelsea
Kaka #9,ST,2014,94,90,98,46,96,79,Inter Milan
Marco Asensio #9,LB,2014,76,61,69,90,76,78,Juventus
Antony #9,LB,2018,90,63,69,93,91,82,Barcelona
Deco #9,RB,2010,89,74,54,85,95,89,Real Madrid
Carvajal #9,ST,2006,85,77,93,46,89,95,Napoli
Daniele De Rossi #9,ST,2022,84,89,88,56,80,88,Barcelona
Savo Milošević #9,CAM,2010,86,80,83,83,75,82,Bayern Munich
Carles Puyol #9,ST,2010,92,90,94,41,95,88,Bayern Munich
Teddy Sheringham #9,CB,2010,79,77,68,96,79,92,Chelsea
Andrés D'Alessandro #9,CDM,2006,78,75,83,64,78,97,Arsenal
Ivan Rakitic #9,LW,2006,87,92,85,41,88,94,Arsenal
Sagna #9,ST,2022,96,89,96,51,79,89,Bayern Munich
Gio de Arrascaeta #9,ST,2010,96,95,91,32,92,96,Juventus
Carlos Tévez #9,ST,2018,82,80,96,58,75,93,Inter Milan
Bruno Alves #9,GK,2018,71,48,27,92,92,83,Chelsea
Sergio Peña #9,CAM,2014,89,82,78,71,96,88,AC Milan
Emmanuel Macron #9,LW,2010,86,81,92,27,85,81,Napoli
Youri Djorkaeff #9,CM,2018,86,75,65,65,94,92,Napoli
Richarlison #9,LW,2018,88,93,85,28,86,89,Napoli
Peter Schmeichel #9,CAM,2014,87,80,88,77,95,96,Barcelona
Toby Alderweireld #9,RB,2022,81,74,64,87,95,78,Juventus
Ronaldo Nazario #9,ST,2014,91,79,85,43,84,78,Real Madrid
Mario Mandzukic #9,GK,2014,80,31,26,98,88,81,Juventus
Predrag Djordjevic #9,CAM,2010,84,70,72,78,97,92,Paris SG
Alberto Gilardino #9,CDM,2022,79,78,83,69,79,88,Bayern Munich
Thiago Silva #9,CDM,2018,83,91,86,82,94,81,Inter Milan
Kingsley Coman #9,CDM,2018,88,78,77,67,91,84,Napoli
Gary Neville #9,CDM,2010,78,87,71,66,90,95,Barcelona
Sergio Aguero #9,CB,2010,80,78,70,90,92,86,Manchester United
Alejandro Garnacho #9,LB,2014,84,78,59,92,84,83,Manchester United
Jay-Jay Okocha #9,CAM,2022,80,85,71,73,77,79,Juventus
Vinícius Júnior #9,GK,2010,71,40,45,93,95,81,AC Milan
Mickaël Silvestre #9,CDM,2018,87,91,84,74,92,83,Arsenal
Jesus Navas #9,CDM,2010,88,74,83,80,77,90,Paris SG
Cristian Romero #9,CDM,2018,81,81,79,64,79,95,Barcelona
Wayne Rooney #9,ST,2018,82,75,97,36,79,94,Chelsea
Laurent Blanc #9,RB,2006,75,65,47,93,83,85,Liverpool
Aleksandar Mitrović #9,LB,2022,84,74,69,88,80,83,AC Milan
N'Golo Kante #9,LB,2014,76,70,49,92,86,95,Arsenal
Hidetoshi Nakata #9,CDM,2010,89,83,75,81,84,97,Liverpool
Giorgios Karagounis #9,ST,2018,95,91,84,33,89,97,Bayern Munich
Emanuel Mammana #9,LW,2018,83,89,92,25,77,85,Paris SG
Guido Rodriguez #9,CDM,2014,82,73,69,79,91,89,Chelsea
Gianni Rivera #9,CB,2018,75,63,58,89,85,92,Napoli
Alan Hansen #9,CM,2006,84,83,83,60,84,94,Napoli
Hernandez Hugo #9,ST,2006,93,86,93,43,98,96,Chelsea
Pedri #9,CAM,2018,86,84,86,64,78,90,Barcelona
Tagliafico Nicolás #9,RB,2010,87,67,47,95,87,82,Arsenal
Éric Cantona #9,LW,2018,96,75,85,32,92,95,Barcelona
Kevin De Bruyne #9,CM,2022,82,85,80,81,79,80,Arsenal
Ghighlione Carlos #9,CB,2006,78,64,67,91,96,93,Chelsea
Mats Hummels #10,LW,2018,89,92,85,47,85,79,Chelsea
Alexis Sanchez #10,CB,2006,89,72,65,98,85,92,Inter Milan
Jackie Charlton #10,CAM,2018,91,89,81,64,81,91,Real Madrid
Dayot Upamecano #10,ST,2018,90,81,92,53,79,88,Paris SG
Yuriel Celi #10,CAM,2006,87,86,81,76,94,86,AC Milan
Lilian Thuram #10,CM,2018,87,78,80,61,98,79,Barcelona
Makoto Hasebe #10,LW,2006,92,84,87,51,92,94,Liverpool
Pau Torres #10,GK,2006,70,41,42,90,84,86,Arsenal
Carlos Tevez #10,CB,2010,80,63,61,96,88,84,Juventus
Sandro Mazzola #10,CM,2006,89,91,75,83,78,98,Bayern Munich
Ben Chilwell #10,LW,2006,88,80,97,32,80,96,AC Milan
Nigel de Jong #10,CDM,2006,91,80,74,82,83,80,Juventus
Tim Cahill #10,CAM,2022,79,71,83,70,93,92,Paris SG
Steve Heighway #10,LW,2022,92,75,92,48,98,80,Napoli
Michael Owen #10,CM,2018,88,82,85,71,89,90,Inter Milan
Ricardo Quaresma #10,ST,2006,86,91,82,51,81,87,Chelsea
Ronaldinho #10,CAM,2010,81,76,78,82,85,90,Manchester United
Isco #10,CM,2014,89,81,68,69,91,88,Chelsea
Didier Drogba #10,CM,2014,86,80,73,62,90,89,Manchester United
Christian Vieri #10,CAM,2006,87,91,66,73,80,97,Liverpool
Rio Ferdinand #10,CAM,2018,93,75,85,60,95,89,Juventus
Raúl Meireles #10,ST,2006,92,77,92,37,98,98,Inter Milan
Giorgian de Arrascaeta #10,RB,2014,85,80,48,99,82,81,Juventus
Juan Pablo Sorín #10,CDM,2018,87,89,75,81,84,94,Inter Milan
Bruno Fernandes #10,LW,2022,87,92,91,31,88,81,Inter Milan
João Cancelo #10,LB,2022,82,68,52,87,88,94,Chelsea
Nicolás Otamendi #10,LW,2022,93,92,95,41,78,79,Napoli
Esteban Paredes #10,CAM,2018,84,77,67,65,83,84,Real Madrid
Ézequiel Garay #10,CAM,2018,92,71,84,74,87,82,Inter Milan
Fernandinho #10,GK,2014,77,48,25,88,97,83,Napoli
Nery Pumpido #10,ST,2006,91,93,87,57,94,95,Napoli
Benedikt Höwedes #10,RB,2010,87,71,64,92,78,87,Bayern Munich
Éric Abidal #10,CAM,2014,83,71,79,70,98,93,Juventus
Jorge Valdivia #10,CB,2018,86,77,61,96,82,87,Bayern Munich
Aleksandr Smertin #10,CB,2018,75,70,47,90,92,83,Liverpool
Frank Leboeuf #10,CB,2014,79,67,45,86,94,97,Bayern Munich
Rinus Michels #10,LW,2018,96,79,84,31,87,98,AC Milan
Papiss Cissé #10,LW,2014,85,93,96,25,88,81,Napoli
Gennaro Gattuso #10,RB,2006,85,63,67,95,94,96,Chelsea
Savo Milosevic #10,CAM,2022,78,73,79,63,93,79,Napoli
Ousmane N'Doye #10,GK,2010,76,35,30,99,94,91,Bayern Munich
Abedi Pele #10,RB,2018,88,76,48,97,80,95,Barcelona
Ulreich Sven #10,CB,2022,88,78,60,92,86,85,Chelsea
Andy Robertson #10,GK,2006,75,33,25,95,80,81,Liverpool
Fernando Gago #10,CM,2006,83,75,77,68,83,95,Juventus
Pablo Sarabia #10,CM,2006,83,86,86,79,90,83,Real Madrid
Álvaro Recoba #10,CDM,2014,94,78,86,65,81,89,Barcelona
Arne Friedrich #10,ST,2010,89,80,83,55,88,95,Arsenal
Brad Friedel #10,RB,2006,78,80,50,89,85,87,Inter Milan
Luis Fernando Muriel #10,RB,2014,83,80,60,95,90,90,Inter Milan
Daniel Alves #10,RB,2010,90,69,70,86,78,83,Barcelona
Danilo Carrillo #10,CDM,2018,81,84,78,61,79,85,Barcelona
Luis Diaz #10,CAM,2006,78,84,86,68,96,93,Juventus
Peter Shilton #10,CDM,2006,78,85,87,72,98,81,Inter Milan
Frank de Boer #10,CB,2022,88,63,61,93,92,87,AC Milan
Dirk Kuyt #10,CAM,2010,90,77,84,78,80,79,Arsenal
Nicolas Otamendi #10,CAM,2022,93,72,67,74,91,79,Bayern Munich
Rivaldo #10,ST,2010,93,89,97,49,88,79,Bayern Munich
Florian Malouda #10,CAM,2018,82,75,79,78,77,95,Bayern Munich
Pascal Groß #10,CB,2014,79,60,67,86,76,80,Bayern Munich
Karl-Heinz Förster #10,LB,2022,86,66,56,97,95,94,Real Madrid
Jackson Martinez #10,LB,2010,81,64,58,85,93,92,Juventus
Éver Banega #10,CB,2010,82,74,51,93,77,82,Bayern Munich
Sokratis #10,CDM,2018,94,75,88,72,88,89,Chelsea
Youri Tielemans #10,CAM,2018,83,76,71,74,93,81,Inter Milan
Pauleta #10,CAM,2018,81,86,85,62,93,84,Arsenal
Victor Valdés #10,LW,2010,82,90,96,60,76,81,Paris SG
Valeriy Lobanovskyi #10,LB,2010,90,61,70,93,79,78,Barcelona
Kevin Keegan #10,RB,2018,78,79,45,91,90,94,Liverpool
Javi Martínez #10,ST,2010,93,88,93,58,75,95,AC Milan
Jaap Stam #10,ST,2010,87,77,97,44,78,95,AC Milan
Mauro Camoranesi #10,CDM,2014,87,81,69,63,77,95,AC Milan
Philipp Lahm #10,CDM,2018,91,78,81,80,91,98,Bayern Munich
Luis Suárez #10,CDM,2018,86,71,79,62,75,89,Napoli
Alfredo Di Stéfano #10,LW,2014,88,90,98,48,87,78,Real Madrid
Álvaro González #10,CB,2014,79,71,70,95,90,98,Napoli
Nemanja Vidic #10,GK,2010,72,48,24,91,89,85,Real Madrid
Mark Lawrenson #10,CAM,2014,79,88,65,71,85,84,Napoli
Sérgio Ramos #10,CDM,2010,82,88,75,78,80,98,Chelsea
Henrique Neguinho #10,CDM,2006,88,88,68,61,98,89,Arsenal
Andres Iniesta #10,LW,2010,82,91,94,25,77,97,Napoli
Eric Cantona #10,CDM,2014,93,70,84,74,92,92,AC Milan
Joel Alarcon #10,CAM,2010,91,75,82,80,88,84,Barcelona
Carlos Valderrama #10,ST,2006,91,93,94,50,93,83,Juventus
Miguel Borja #10,GK,2014,75,49,33,92,89,79,Liverpool
Salif Keita #10,LW,2010,94,86,84,44,89,82,Barcelona
Ronaldinho Gaucho #10,CDM,2018,78,89,80,68,87,84,Napoli
Matías Fernández #10,LB,2010,77,65,55,90,87,86,Manchester United
Bastian Schweinsteiger #10,CDM,2018,78,72,69,83,97,78,Inter Milan
George Best #10,LW,2018,84,77,98,29,80,79,Paris SG
Mark van Bommel #10,CDM,2006,90,72,76,68,76,91,Inter Milan
Jan Krejčí #10,CAM,2014,85,72,81,71,77,92,Juventus
Gianlluigi Buffon #10,LB,2014,77,78,46,88,88,89,Arsenal
Djibril Cissé #10,ST,2014,87,77,95,56,76,80,Liverpool
Maicon #10,CAM,2006,78,82,79,60,87,93,Liverpool
Dejan Stankovic #10,CDM,2006,86,82,69,75,76,86,Liverpool
Jorge Carrascal #10,LW,2010,92,91,93,52,95,97,Napoli
Angel Di Maria #10,LB,2010,78,70,59,99,75,94,Paris SG
Rui Costa #10,LW,2022,87,83,85,55,83,96,Napoli
Hernán Crespo #10,CDM,2010,94,74,71,61,81,84,Inter Milan
Yacine Brahimi #10,LW,2010,88,83,86,58,85,93,Juventus
Bentaleb Nacho #10,LB,2010,76,76,56,99,75,83,Paris SG
Karel Poborský #10,CM,2022,84,78,74,70,81,97,Napoli
Gueule de Bois #10,CB,2006,88,67,57,97,95,97,Juventus
Xavi Hernandez #10,LB,2014,84,73,67,86,93,88,Chelsea
Giorgio Chiellini #10,CB,2006,87,71,57,99,81,84,Arsenal
Luka Modric #10,LW,2006,91,84,89,45,76,94,Chelsea
Adriano Correia #10,ST,2022,83,91,95,35,90,82,Napoli
Johan Cruyff #10,CAM,2006,79,76,88,72,98,92,Real Madrid
George Weah #10,ST,2010,92,81,90,32,83,89,Real Madrid
Ruben Riquelme #10,ST,2022,92,95,87,55,77,82,Liverpool
Diogo Jota #10,CAM,2018,82,86,69,77,98,85,Bayern Munich
Shunsuke Nakamura #10,CDM,2022,88,83,73,83,86,92,Liverpool
Alex Valdivia #10,GK,2014,79,30,32,94,76,82,Manchester United
Christoph Kramer #10,LW,2022,90,76,87,43,75,82,Inter Milan
Dimitri Payet #10,ST,2006,89,78,87,51,80,98,Juventus
Stan Collymore #10,CB,2010,76,78,51,91,89,88,Paris SG
Isco Alarcon #10,LB,2014,90,73,66,96,84,94,Paris SG
Ngolo Kante #10,CDM,2022,85,84,82,69,93,78,Liverpool
Hennes Weisweiler #10,CM,2018,89,77,85,82,84,89,Chelsea
Abdessalem Ayouni #10,CDM,2014,85,76,84,68,91,83,Inter Milan
Ederson #10,CAM,2014,90,86,66,81,83,83,Paris SG
Mario Mandic #10,ST,2022,87,80,91,38,90,86,Arsenal
Paul Ince #10,LW,2010,91,84,88,35,94,98,Napoli
Granit Xhaka #10,ST,2014,89,87,83,31,93,88,Chelsea
Lucas Paquetá #10,CM,2006,89,83,67,82,82,83,Barcelona
David de Gea #10,CAM,2006,81,91,72,65,96,82,Napoli
Thibault Courtois #10,CM,2022,86,84,81,60,85,90,Liverpool
Teófilo Cubillas #10,GK,2022,74,53,43,96,89,90,Barcelona
Juan Roman Riquelme #10,CDM,2010,93,75,67,61,90,98,AC Milan
Carlos Puyol #10,ST,2006,92,88,84,47,90,82,Liverpool
Mohamed Aboutrika #10,GK,2014,72,37,32,95,90,94,Chelsea
John Toshack #10,CM,2022,84,73,76,78,78,93,Arsenal
Elías Figueroa #10,LB,2022,89,70,60,87,88,98,Arsenal
Wilfried Bony #10,CM,2006,82,85,67,71,85,95,Chelsea
Éder Militão #10,CAM,2014,94,87,84,78,80,90,Bayern Munich
Hatem Ben Arfa #10,CDM,2014,86,76,66,78,91,83,AC Milan
Michu #10,CM,2018,91,77,78,73,95,83,Juventus
Francesco Totti #10,LW,2022,86,86,87,45,86,88,Paris SG
Fernando Torres #10,RB,2010,80,67,68,93,87,80,Liverpool
Mason Mount #10,CAM,2010,79,84,66,62,94,82,Real Madrid
Villasanti Diego #10,LW,2010,87,81,88,29,89,93,Napoli
Edwin van der Sar #10,CB,2022,81,68,66,94,85,81,Barcelona
Nélson Semedo #10,LW,2006,87,86,85,28,84,84,Bayern Munich
Samuel Umtiti #10,RB,2014,79,71,59,89,98,98,Arsenal
Aurélien Tchouaméni #10,CAM,2014,81,84,83,62,80,86,Napoli
Virgil van Dijk #10,CAM,2014,94,83,76,74,76,85,Manchester United
Abelardo Fernandez #10,ST,2006,94,75,84,51,93,90,Napoli
Liliam Thuram #10,CB,2014,87,69,54,90,90,79,Juventus
Berti Vogts #10,CAM,2006,91,70,81,81,77,86,Liverpool
Sergio Busquets #10,RB,2022,78,63,45,97,88,80,Napoli
Alphonse Areola #10,CM,2006,88,89,85,74,80,92,Inter Milan
Ernst Happel #10,LW,2022,87,89,86,55,97,87,Inter Milan
Vieira Patrick #10,CAM,2006,79,70,88,76,93,97,Napoli
Ilkay Gundogan #10,RB,2010,81,77,47,85,93,94,Real Madrid
Stam Jaap #10,RB,2014,75,63,68,88,83,91,Liverpool
Joao Mario #10,ST,2010,84,90,94,57,84,88,Barcelona
Ley Yashin #10,RB,2022,78,64,45,89,85,87,Juventus
Juan Pablo Sorin #10,ST,2022,92,87,90,26,86,78,Napoli
Bobby Moore #10,LB,2006,85,76,50,96,81,92,Inter Milan
Juan Cuadrado #10,CAM,2018,81,70,71,62,96,86,Manchester United
Giorgian Meladze #10,LB,2010,90,80,47,89,90,97,Arsenal
Ryan Giggs #10,CAM,2010,81,90,79,66,82,78,Chelsea
João Moutinho #10,CB,2014,89,79,54,95,94,91,Bayern Munich
James Milner #10,RB,2014,78,69,62,94,96,86,Paris SG
Luis Enrique #10,CDM,2010,80,85,69,70,95,88,Napoli
Simão Sabrosa #10,CM,2006,93,91,84,81,98,82,Napoli
Serhiy Rebrov #10,ST,2022,91,94,93,46,96,82,Inter Milan
Alan Dzagoev #10,CM,2006,88,74,84,72,95,80,Napoli
Kazuyoshi Miura #10,ST,2006,83,85,88,27,78,98,Paris SG
Naohiro Takahara #10,CDM,2018,93,82,86,77,83,97,Inter Milan
Jerome Boateng #10,CDM,2010,91,86,76,63,97,94,Napoli
Holger Badstuber #10,CM,2022,80,91,81,76,98,90,Bayern Munich
Robert Pires #10,CAM,2022,83,71,81,67,89,91,Arsenal
Pelé #10,CDM,2006,86,81,78,82,79,92,Real Madrid
Cesar Azpilicueta #10,LW,2006,92,79,84,30,92,92,AC Milan
Nani #10,LW,2006,95,81,98,31,75,98,Arsenal
Leon Goretzka #10,ST,2006,87,90,91,37,76,79,Real Madrid
Patrick Vieira #10,ST,2022,93,79,85,48,78,79,Juventus
Dedryck Boyata #10,CAM,2018,78,87,78,68,92,95,Chelsea
Martin Benitez #10,CDM,2018,78,90,79,68,90,89,AC Milan
Riyad Mahrez #10,CM,2006,93,71,77,76,91,94,Real Madrid
Raphael Varane #10,LW,2014,84,92,85,38,88,82,AC Milan
N'Golo Kanté #10,CM,2014,90,82,81,71,96,78,AC Milan
Mark González #10,CM,2022,94,89,87,72,78,80,Inter Milan
Maarten Stekelenburg #10,RB,2006,90,75,62,85,97,79,Liverpool
John Terry #10,CM,2022,79,75,73,65,89,93,Bayern Munich
Fabinho #10,CM,2010,88,76,84,81,81,83,Arsenal
Vinicius Jr #10,LB,2010,77,60,60,88,88,91,AC Milan
